2.092387973753402,2.791
2.0862429283091926,2.786
2.0800978828649828,2.764
2.073952837420773,2.764
2.067807791976563,2.76
2.061662746532354,2.745
2.0555177010881436,2.74
2.049372655643934,2.73
2.0432276101997244,2.73
2.0370825647555146,2.73
2.030937519311305,0.0
2.024792473867095,0.0
2.0186474284228857,0.0
2.012502382978676,0.0
2.0063573375344665,0.0
2.0002122920902567,0.0
1.9940672466460472,1.201
1.9879222012018372,1.196
1.9817771557576274,1.189
1.9756321103134178,1.176
1.969487064869208,1.168
1.9633420194249984,1.16
1.9571969739807886,1.158
1.951051928536579,1.155
1.9449068830923693,1.147
1.9387618376481597,1.147
1.9326167922039497,1.146
1.9264717467597399,1.137
1.9203267013155305,1.137
1.914181655871321,1.136
1.9080366104271111,1.136
1.9018915649829016,1.141
1.8957465195386918,1.141
1.8896014740944822,1.135
1.8834564286502724,1.134
1.8773113832060628,1.131
1.871166337761853,1.131
1.8650212923176435,1.131
1.8588762468734337,1.129
1.8527312014292237,1.129
1.846586155985014,1.133
1.8404411105408043,1.13
1.8342960650965947,1.133
1.828151019652385,1.133
1.8220059742081753,1.131
1.8158609287639655,1.131
1.809715883319756,1.131
1.8035708378755462,1.131
1.7974257924313366,1.135
1.7912807469871268,1.135
1.785135701542917,1.135
1.7789906560987074,1.136
1.7728456106544976,1.143
1.766700565210288,1.15
1.7605555197660783,1.15
1.7544104743218687,1.143
1.748265428877659,1.149
1.7421203834334493,1.149
1.7359753379892395,1.138
1.72983029254503,1.138
1.7236852471008202,1.146
1.7175402016566106,1.141
1.7113951562124008,1.141
1.7052501107681912,1.143
1.6991050653239814,1.146
1.6929600198797718,1.15
1.686814974435562,1.151
1.6806699289913525,1.151
1.6745248835471425,1.151
1.6683798381029327,1.156
1.662234792658723,1.16
1.6560897472145133,1.16
1.6499447017703037,1.162
1.643799656326094,1.166
1.6376546108818844,1.176
1.6315095654376746,1.187
1.625364519993465,1.199
1.6192194745492552,1.203
1.6130744291050456,1.208
1.6069293836608358,1.228
1.6007843382166262,1.239
1.594639292772417,1.255
1.5884942473282069,2.041
1.582349201883997,2.041
1.5762041564397875,2.041
1.5700591109955777,1.481
1.5639140655513681,1.474
1.5577690201071583,1.469
1.5516239746629488,1.468
1.545478929218739,1.469
1.539333883774529,1.472
1.5331888383303194,1.472
1.5270437928861096,1.472
1.5208987474419,1.476
1.5147537019976907,1.476
1.5086086565534809,1.477
1.5024636111092713,1.477
1.4963185656650615,1.477
1.490173520220852,1.478
1.4840284747766421,1.478
1.4778834293324326,1.487
1.4717383838882228,1.489
1.465593338444013,1.489
1.4594482929998034,1.487
1.4533032475555934,1.48
1.4471582021113838,1.478
1.441013156667174,1.476
1.4348681112229644,1.474
1.4287230657787546,1.476
1.4225780203345448,1.476
1.416432974890335,1.478
1.4102879294461255,1.479
1.4041428840019157,1.483
1.397997838557706,1.496
1.3918527931134963,0.0
1.3857077476692867,0.0
1.3795627022250772,0.0
1.3734176567808674,0.0
1.3672726113366578,0.0
1.361127565892448,0.0
1.3549825204482384,0.0
1.3488374750040286,0.0
1.342692429559819,0.0
1.3365473841156092,0.0
1.3304023386713997,0.0
1.3242572932271899,0.639
1.31811224778298,0.588
1.3119672023387705,0.583
1.3058221568945607,0.58
1.2996771114503511,0.58
1.2935320660061413,0.578
1.2873870205619315,0.575
1.2812419751177218,0.575
1.2750969296735122,0.575
1.2689518842293024,0.575
1.2628068387850928,0.564
1.256661793340883,0.564
1.2505167478966734,0.555
1.2443717024524636,0.535
1.238226657008254,0.522
1.2320816115640443,0.504
1.2259365661198347,0.486
1.2197915206756251,0.473
1.2136464752314153,0.455
1.2075014297872058,0.436
1.201356384342996,0.424
1.1952113388987864,0.424
1.1890662934545764,0.42
1.1829212480103668,0.419
1.1767762025661572,0.416
1.1706311571219474,0.413
1.1644861116777379,0.398
1.158341066233528,0.397
1.152196020789318,0.384
1.1460509753451085,0.382
1.139905929900899,0.379
1.133760884456689,0.376
1.1276158390124795,0.376
1.1214707935682697,0.373
1.1153257481240602,0.376
1.1091807026798504,0.373
1.1030356572356408,0.38
1.096890611791431,0.371
1.0907455663472212,0.369
1.0846005209030116,0.369
1.078455475458802,0.369
1.0723104300145923,0.366
1.0661653845703827,0.359
1.0600203391261727,0.357
1.053875293681963,0.357
1.0477302482377533,0.357
1.0415852027935437,0.36
1.035440157349334,0.36
1.0292951119051243,0.36
1.0231500664609146,0.35
1.017005021016705,0.35
1.0108599755724952,0.35
1.0047149301282856,0.35
0.9985698846840759,0.35
0.992424839239866,0.354
0.9862797937956563,0.355
0.9801347483514469,0.362
0.9739897029072372,0.363
0.9678446574630275,0.362
0.9616996120188178,0.366
0.9555545665746081,0.368
0.9494095211303984,0.435
0.9432644756861884,0.435
0.9371194302419789,0.435
0.9309743847977692,0.433
0.9248293393535595,0.432
0.9186842939093498,0.431
0.9125392484651401,0.425
0.9063942030209304,0.422
0.9002491575767207,0.422
0.8941041121325111,0.419
0.8879590666883014,0.419
0.8818140212440917,0.399
0.8756689757998818,0.398
0.8695239303556721,0.398
0.8633788849114624,0.396
0.8572338394672527,0.399
0.851088794023043,0.396
0.8449437485788334,0.396
0.8387987031346237,0.396
0.832653657690414,0.396
0.8265086122462043,0.396
0.8203635668019948,0.398
0.8142185213577848,0.399
0.8080734759135751,0.5
0.8019284304693655,0.592
0.7957833850251558,0.602
0.7896383395809461,0.606
0.7834932941367364,0.606
0.7773482486925268,0.636
0.7712032032483171,0.636
0.7650581578041075,0.636
0.7589131123598978,0.588
0.7527680669156881,0.585
0.7466230214714781,0.576
0.7404779760272684,0.576
0.7343329305830589,0.576
0.7281878851388492,0.576
0.7220428396946394,0.571
0.7158977942504298,0.561
